#
#
#
#
#
0.35	0
0.36	3.68733E-05
0.37	7.37443E-05
0.38	0.000110615
0.39	0.000147486
0.4	0.000184357
0.41	0.000236905
0.42	0.000273755
0.43	0.000280801
0.44	0.000285664
0.45	0.000289222
0.46	0.000291961
0.47	0.000294033
0.48	0.000295678
0.49	0.000296823
0.5	0.000297672
0.51	0.000298352
0.52	0.000298971
0.53	0.000299496
0.54	0.00029984
0.55	0.000300039
0.56	0.0003002
0.57	0.000300223
0.58	0.000300188
0.59	0.000300199
0.6	0.000300131
0.61	0.000299997
0.62	0.000299797
0.63	0.000299557
0.64	0.000299287
0.65	0.000299025
0.66	0.00029875
0.67	0.000298503
0.68	0.000298413
0.69	0.000298173
0.7	0.000297868
0.71	0.000297447
0.72	0.000297062
0.73	0.000296799
0.74	0.000296474
0.75	0.00029612
0.76	0.000295828
0.77	0.000295558
0.78	0.000295155
0.79	0.000294841
0.8	0.000294566
0.81	0.000294124
0.82	0.000293608
0.83	0.000293081
0.84	0.000292441
0.85	0.000291997
0.86	0.000291796
0.87	0.000291359
0.88	0.00029104
0.89	0.000290648
0.9	0.000290159
0.91	0.000289862
0.92	0.000289616
0.93	0.000289265
0.94	0.000288922
0.95	0.000288638
0.96	0.000288463
0.97	0.00028829
0.98	0.000288126
0.99	0.000287927
1	0.000287797
1.01	0.000287728
1.02	0.000287723
1.03	0.000287717
1.04	0.00028761
1.05	0.000287586
1.06	0.000287562
1.07	0.000287539
1.08	0.000287637
1.09	0.00028776
1.1	0.000287831
1.11	0.00028782
1.12	0.000287989
1.13	0.00028818
1.14	0.000288318
1.15	0.000288417
1.16	0.000288555
1.17	0.000288682
1.18	0.000288884
1.19	0.000289052
1.2	0.000289242
1.21	0.000289363
1.22	0.000289568
1.23	0.000289808
1.24	0.000289975
1.25	0.000290151
1.26	0.000487954
1.27	0.000803928
1.28	0.001219857
1.29	0.001747079
1.3	0.002397397
1.31	0.003181394
1.32	0.004111324
1.33	0.005198199
1.34	0.037246328
1.35	0.146099585
1.36	0.302151516
1.37	0.717489051
1.38	1.367384603
1.39	1.990779814
1.4	2.372184984
1.41	2.532221419
1.42	2.620337198
1.43	2.630710151
1.44	2.636709393
1.45	2.638721652
1.46	2.643734598
1.47	2.648539311
1.48	2.65319599
1.49	2.657651822
1.5	2.66467396
1.51	2.671461862
1.52	2.679012828
1.53	2.68388642
1.54	2.691315371
1.55	2.696055516
1.56	2.697796074
1.57	2.698426021
1.58	2.699328841
1.59	2.700726438
1.6	2.703228759
1.61	2.70734052
1.62	2.710992445
1.63	2.718542954
1.64	2.721979577
1.65	2.728409042
1.66	2.739026888
1.67	2.752344692
1.68	2.762449955
1.69	2.775390904
1.7	2.785400326
1.71	2.79581197
1.72	2.808849832
1.73	2.778102229
1.74	2.670418434
1.75	2.51529373
1.76	2.167400535
1.77	1.656119006
1.78	1.093738665
1.79	0.600945287
1.8	0.305782667
1.81	0.180068354
1.82	0.078610059
1.83	0.014997276
1.84	0.000521051
1.85	0.000414764
1.86	0.000323222
1.87	0.000245405
1.88	0.000180192
1.89	0.000126654
1.9	8.39814E-05
1.91	5.12335E-05
1.92	2.98746E-05
1.93	2.98828E-05
1.94	2.99216E-05
1.95	2.99748E-05
1.96	3.00062E-05
1.97	3.00183E-05
1.98	3.0027E-05
1.99	3.00267E-05
2	3.00296E-05
2.01	3.00384E-05
2.02	3.00413E-05
2.03	3.00437E-05
2.04	3.00478E-05
2.05	3.00551E-05
2.06	3.00638E-05
2.07	3.00725E-05
2.08	3.00811E-05
2.09	3.00898E-05
2.1	3.00985E-05
2.11	3.01037E-05
2.12	3.0109E-05
2.13	3.01142E-05
